match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1528274,2026,2026-04-23,"Bir Sreshtho Flight Lieutenant Matiur Rahman Stadium, Chattogram",1,0.1,Bangladesh,New Zealand,Saif Hassan,Tanzid Hasan,W O'Rourke,0,0,,,,,,,,,
1528274,2026,2026-04-23,"Bir Sreshtho Flight Lieutenant Matiur Rahman Stadium, Chattogram",1,0.2,Bangladesh,New Zealand,Saif Hassan,Tanzid Hasan,W O'Rourke,0,0,,,,,,caught,Saif Hassan,,
1528274,2026,2026-04-23,"Bir Sreshtho Flight Lieutenant Matiur Rahman Stadium, Chattogram",1,0.3,Bangladesh,New Zealand,Soumya Sarkar,Tanzid Hasan,W O'Rourke,0,1,1,,,,,,,,
1528274,2026,2026-04-23,"Bir Sreshtho Flight Lieutenant Matiur Rahman Stadium, Chattogram",1,0.4,Bangladesh,New Zealand,Soumya Sarkar,Tanzid Hasan,W O'Rourke,0,0,,,,,,,,,
1528274,2026,2026-04-23,"Bir Sreshtho Flight Lieutenant Matiur Rahman Stadium, Chattogram",1,0.5,Bangladesh,New Zealand,Soumya Sarkar,Tanzid Hasan,W O'Rourke,0,0,,,,,,,,,
1528274,2026,2026-04-23,"Bir Sreshtho Flight Lieutenant Matiur Rahman Stadium, Chattogram",1,0.6,Bangladesh,New Zealand,Soumya Sarkar,Tanzid Hasan,W O'Rourke,4,0,,,,,,,,,
1528274,2026,2026-04-23,"Bir Sreshtho Flight Lieutenant Matiur Rahman Stadium, Chattogram",1,0.7,Bangladesh,New Zealand,Soumya Sarkar,Tanzid Hasan,W O'Rourke,0,0,,,,,,,,,
1528274,2026,2026-04-23,"Bir Sreshtho Flight Lieutenant Matiur Rahman Stadium, Chattogram",1,1.1,Bangladesh,New Zealand,Tanzid Hasan,Soumya Sarkar,NG Smith,0,1,1,,,,,,,,
1528274,2026,2026-04-23,"Bir Sreshtho Flight Lieutenant Matiur Rahman Stadium, Chattogram",1,1.2,Bangladesh,New Zealand,Tanzid Hasan,Soumya Sarkar,NG Smith,0,0,,,,,,,,,
1528274,2026,2026-04-23,"Bir Sreshtho Flight Lieutenant Matiur Rahman Stadium, Chattogram",1,1.3,Bangladesh,New Zealand,Tanzid Hasan,Soumya Sarkar,NG Smith,0,0,,,,,,,,,
1528274,2026,2026-04-23,"Bir Sreshtho Flight Lieutenant Matiur Rahman Stadium, Chattogram",1,1.4,Bangladesh,New Zealand,Tanzid Hasan,Soumya Sarkar,NG Smith,0,0,,,,,,,,,
1528274,2026,2026-04-23,"Bir Sreshtho Flight Lieutenant Matiur Rahman Stadium, Chattogram",1,1.5,Bangladesh,New Zealand,Tanzid Hasan,Soumya Sarkar,NG Smith,1,0,,,,,,,,,
1528274,2026,2026-04-23,"Bir Sreshtho Flight Lieutenant Matiur Rahman Stadium, Chattogram",1,1.6,Bangladesh,New Zealand,Soumya Sarkar,Tanzid Hasan,NG Smith,2,0,,,,,,,,,
