match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1477601,2025/26,2026-02-22,"Mangaung Oval, Bloemfontein",1,0.1,South Africa,Pakistan,L Wolvaardt,T Brits,Diana Baig,0,0,,,,,,,,,
1477601,2025/26,2026-02-22,"Mangaung Oval, Bloemfontein",1,0.2,South Africa,Pakistan,L Wolvaardt,T Brits,Diana Baig,0,0,,,,,,,,,
1477601,2025/26,2026-02-22,"Mangaung Oval, Bloemfontein",1,0.3,South Africa,Pakistan,L Wolvaardt,T Brits,Diana Baig,0,0,,,,,,,,,
1477601,2025/26,2026-02-22,"Mangaung Oval, Bloemfontein",1,0.4,South Africa,Pakistan,L Wolvaardt,T Brits,Diana Baig,0,0,,,,,,,,,
1477601,2025/26,2026-02-22,"Mangaung Oval, Bloemfontein",1,0.5,South Africa,Pakistan,L Wolvaardt,T Brits,Diana Baig,1,0,,,,,,,,,
1477601,2025/26,2026-02-22,"Mangaung Oval, Bloemfontein",1,0.6,South Africa,Pakistan,T Brits,L Wolvaardt,Diana Baig,0,0,,,,,,,,,
1477601,2025/26,2026-02-22,"Mangaung Oval, Bloemfontein",1,1.1,South Africa,Pakistan,L Wolvaardt,T Brits,Fatima Sana,0,0,,,,,,,,,
1477601,2025/26,2026-02-22,"Mangaung Oval, Bloemfontein",1,1.2,South Africa,Pakistan,L Wolvaardt,T Brits,Fatima Sana,4,0,,,,,,,,,
1477601,2025/26,2026-02-22,"Mangaung Oval, Bloemfontein",1,1.3,South Africa,Pakistan,L Wolvaardt,T Brits,Fatima Sana,3,0,,,,,,,,,
1477601,2025/26,2026-02-22,"Mangaung Oval, Bloemfontein",1,1.4,South Africa,Pakistan,T Brits,L Wolvaardt,Fatima Sana,0,0,,,,,,,,,
1477601,2025/26,2026-02-22,"Mangaung Oval, Bloemfontein",1,1.5,South Africa,Pakistan,T Brits,L Wolvaardt,Fatima Sana,0,0,,,,,,,,,
1477601,2025/26,2026-02-22,"Mangaung Oval, Bloemfontein",1,1.6,South Africa,Pakistan,T Brits,L Wolvaardt,Fatima Sana,1,0,,,,,,,,,
1477601,2025/26,2026-02-22,"Mangaung Oval, Bloemfontein",1,2.1,South Africa,Pakistan,T Brits,L Wolvaardt,Diana Baig,0,0,,,,,,,,,
1477601,2025/26,2026-02-22,"Mangaung Oval, Bloemfontein",1,2.2,South Africa,Pakistan,T Brits,L Wolvaardt,Diana Baig,0,0,,,,,,,,,
1477601,2025/26,2026-02-22,"Mangaung Oval, Bloemfontein",1,2.3,South Africa,Pakistan,T Brits,L Wolvaardt,Diana Baig,4,0,,,,,,,,,
1477601,2025/26,2026-02-22,"Mangaung Oval, Bloemfontein",1,2.4,South Africa,Pakistan,T Brits,L Wolvaardt,Diana Baig,0,0,,,,,,,,,
1477601,2025/26,2026-02-22,"Mangaung Oval, Bloemfontein",1,2.5,South Africa,Pakistan,T Brits,L Wolvaardt,Diana Baig,0,0,,,,,,,,,
1477601,2025/26,2026-02-22,"Mangaung Oval, Bloemfontein",1,2.6,South Africa,Pakistan,T Brits,L Wolvaardt,Diana Baig,1,0,,,,,,,,,
1477601,2025/26,2026-02-22,"Mangaung Oval, Bloemfontein",1,3.1,South Africa,Pakistan,T Brits,L Wolvaardt,Fatima Sana,0,0,,,,,,,,,
1477601,2025/26,2026-02-22,"Mangaung Oval, Bloemfontein",1,3.2,South Africa,Pakistan,T Brits,L Wolvaardt,Fatima Sana,0,0,,,,,,,,,
1477601,2025/26,2026-02-22,"Mangaung Oval, Bloemfontein",1,3.3,South Africa,Pakistan,T Brits,L Wolvaardt,Fatima Sana,2,0,,,,,,,,,
1477601,2025/26,2026-02-22,"Mangaung Oval, Bloemfontein",1,3.4,South Africa,Pakistan,T Brits,L Wolvaardt,Fatima Sana,1,0,,,,,,,,,
