match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1534074,2026,2026-05-12,"National Stadium, Karachi",1,0.1,Pakistan,Zimbabwe,Gull Feroza,Muneeba Ali,P Marange,0,1,1,,,,,,,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,0.2,Pakistan,Zimbabwe,Gull Feroza,Muneeba Ali,P Marange,4,0,,,,,,,,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,0.3,Pakistan,Zimbabwe,Gull Feroza,Muneeba Ali,P Marange,0,0,,,,,,,,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,0.4,Pakistan,Zimbabwe,Gull Feroza,Muneeba Ali,P Marange,0,0,,,,,,,,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,0.5,Pakistan,Zimbabwe,Gull Feroza,Muneeba Ali,P Marange,4,0,,,,,,,,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,0.6,Pakistan,Zimbabwe,Gull Feroza,Muneeba Ali,P Marange,0,0,,,,,,,,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,0.7,Pakistan,Zimbabwe,Gull Feroza,Muneeba Ali,P Marange,4,0,,,,,,,,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,1.1,Pakistan,Zimbabwe,Muneeba Ali,Gull Feroza,N Sibanda,0,1,1,,,,,,,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,1.2,Pakistan,Zimbabwe,Muneeba Ali,Gull Feroza,N Sibanda,1,0,,,,,,,,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,1.3,Pakistan,Zimbabwe,Gull Feroza,Muneeba Ali,N Sibanda,0,2,2,,,,,,,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,1.4,Pakistan,Zimbabwe,Muneeba Ali,Gull Feroza,N Sibanda,1,0,,,,,,,,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,1.5,Pakistan,Zimbabwe,Gull Feroza,Muneeba Ali,N Sibanda,4,0,,,,,,,,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,1.6,Pakistan,Zimbabwe,Gull Feroza,Muneeba Ali,N Sibanda,1,0,,,,,,,,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,1.7,Pakistan,Zimbabwe,Muneeba Ali,Gull Feroza,N Sibanda,0,0,,,,,,caught,Muneeba Ali,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,1.8,Pakistan,Zimbabwe,Ayesha Zafar,Gull Feroza,N Sibanda,0,1,,1,,,,,,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,1.9,Pakistan,Zimbabwe,Ayesha Zafar,Gull Feroza,N Sibanda,4,0,,,,,,,,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,2.1,Pakistan,Zimbabwe,Gull Feroza,Ayesha Zafar,A Zimunu,0,1,1,,,,,,,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,2.2,Pakistan,Zimbabwe,Gull Feroza,Ayesha Zafar,A Zimunu,4,0,,,,,,,,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,2.3,Pakistan,Zimbabwe,Gull Feroza,Ayesha Zafar,A Zimunu,0,0,,,,,,,,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,2.4,Pakistan,Zimbabwe,Gull Feroza,Ayesha Zafar,A Zimunu,4,0,,,,,,,,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,2.5,Pakistan,Zimbabwe,Gull Feroza,Ayesha Zafar,A Zimunu,0,0,,,,,,,,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,2.6,Pakistan,Zimbabwe,Gull Feroza,Ayesha Zafar,A Zimunu,1,0,,,,,,,,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,2.7,Pakistan,Zimbabwe,Ayesha Zafar,Gull Feroza,A Zimunu,4,0,,,,,,,,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,3.1,Pakistan,Zimbabwe,Gull Feroza,Ayesha Zafar,B Biza,4,0,,,,,,,,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,3.2,Pakistan,Zimbabwe,Gull Feroza,Ayesha Zafar,B Biza,1,0,,,,,,,,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,3.3,Pakistan,Zimbabwe,Ayesha Zafar,Gull Feroza,B Biza,3,0,,,,,,,,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,3.4,Pakistan,Zimbabwe,Gull Feroza,Ayesha Zafar,B Biza,1,0,,,,,,,,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,3.5,Pakistan,Zimbabwe,Ayesha Zafar,Gull Feroza,B Biza,1,0,,,,,,,,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,3.6,Pakistan,Zimbabwe,Gull Feroza,Ayesha Zafar,B Biza,1,0,,,,,,,,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,4.1,Pakistan,Zimbabwe,Gull Feroza,Ayesha Zafar,P Marange,4,0,,,,,,,,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,4.2,Pakistan,Zimbabwe,Gull Feroza,Ayesha Zafar,P Marange,0,0,,,,,,caught,Gull Feroza,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,4.3,Pakistan,Zimbabwe,Saira Jabeen,Ayesha Zafar,P Marange,1,0,,,,,,,,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,4.4,Pakistan,Zimbabwe,Ayesha Zafar,Saira Jabeen,P Marange,4,0,,,,,,,,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,4.5,Pakistan,Zimbabwe,Ayesha Zafar,Saira Jabeen,P Marange,1,0,,,,,,,,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,4.6,Pakistan,Zimbabwe,Saira Jabeen,Ayesha Zafar,P Marange,0,0,,,,,,,,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,5.1,Pakistan,Zimbabwe,Ayesha Zafar,Saira Jabeen,N Sibanda,1,0,,,,,,,,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,5.2,Pakistan,Zimbabwe,Saira Jabeen,Ayesha Zafar,N Sibanda,4,0,,,,,,,,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,5.3,Pakistan,Zimbabwe,Saira Jabeen,Ayesha Zafar,N Sibanda,0,0,,,,,,,,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,5.4,Pakistan,Zimbabwe,Saira Jabeen,Ayesha Zafar,N Sibanda,0,0,,,,,,caught,Saira Jabeen,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,5.5,Pakistan,Zimbabwe,Natalia Pervaiz,Ayesha Zafar,N Sibanda,0,0,,,,,,,,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,5.6,Pakistan,Zimbabwe,Natalia Pervaiz,Ayesha Zafar,N Sibanda,1,0,,,,,,,,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,6.1,Pakistan,Zimbabwe,Natalia Pervaiz,Ayesha Zafar,L Mabhero,1,0,,,,,,,,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,6.2,Pakistan,Zimbabwe,Ayesha Zafar,Natalia Pervaiz,L Mabhero,1,0,,,,,,,,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,6.3,Pakistan,Zimbabwe,Natalia Pervaiz,Ayesha Zafar,L Mabhero,1,0,,,,,,,,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,6.4,Pakistan,Zimbabwe,Ayesha Zafar,Natalia Pervaiz,L Mabhero,1,0,,,,,,,,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,6.5,Pakistan,Zimbabwe,Natalia Pervaiz,Ayesha Zafar,L Mabhero,1,0,,,,,,,,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,6.6,Pakistan,Zimbabwe,Ayesha Zafar,Natalia Pervaiz,L Mabhero,4,0,,,,,,,,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,7.1,Pakistan,Zimbabwe,Natalia Pervaiz,Ayesha Zafar,B Biza,1,0,,,,,,,,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,7.2,Pakistan,Zimbabwe,Ayesha Zafar,Natalia Pervaiz,B Biza,0,0,,,,,,,,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,7.3,Pakistan,Zimbabwe,Ayesha Zafar,Natalia Pervaiz,B Biza,1,0,,,,,,,,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,7.4,Pakistan,Zimbabwe,Natalia Pervaiz,Ayesha Zafar,B Biza,0,0,,,,,,,,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,7.5,Pakistan,Zimbabwe,Natalia Pervaiz,Ayesha Zafar,B Biza,1,0,,,,,,,,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,7.6,Pakistan,Zimbabwe,Ayesha Zafar,Natalia Pervaiz,B Biza,1,0,,,,,,,,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,8.1,Pakistan,Zimbabwe,Ayesha Zafar,Natalia Pervaiz,L Mabhero,4,0,,,,,,,,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,8.2,Pakistan,Zimbabwe,Ayesha Zafar,Natalia Pervaiz,L Mabhero,2,0,,,,,,,,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,8.3,Pakistan,Zimbabwe,Ayesha Zafar,Natalia Pervaiz,L Mabhero,4,0,,,,,,,,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,8.4,Pakistan,Zimbabwe,Ayesha Zafar,Natalia Pervaiz,L Mabhero,4,0,,,,,,,,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,8.5,Pakistan,Zimbabwe,Ayesha Zafar,Natalia Pervaiz,L Mabhero,0,0,,,,,,,,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,8.6,Pakistan,Zimbabwe,Ayesha Zafar,Natalia Pervaiz,L Mabhero,0,0,,,,,,,,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,9.1,Pakistan,Zimbabwe,Natalia Pervaiz,Ayesha Zafar,M Mavunga,1,0,,,,,,,,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,9.2,Pakistan,Zimbabwe,Ayesha Zafar,Natalia Pervaiz,M Mavunga,1,0,,,,,,,,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,9.3,Pakistan,Zimbabwe,Natalia Pervaiz,Ayesha Zafar,M Mavunga,2,0,,,,,,,,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,9.4,Pakistan,Zimbabwe,Natalia Pervaiz,Ayesha Zafar,M Mavunga,0,0,,,,,,caught,Natalia Pervaiz,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,9.5,Pakistan,Zimbabwe,Aliya Riaz,Ayesha Zafar,M Mavunga,0,0,,,,,,,,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,9.6,Pakistan,Zimbabwe,Aliya Riaz,Ayesha Zafar,M Mavunga,1,0,,,,,,,,,
1534074,2026,2026-05-12,"National Stadium, Karachi",1,10.1,Pakistan,Zimbabwe,Aliya Riaz,Ayesha Zafar,P Marange,0,1,,,,1,,,,,
