match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1529794,2026,2026-04-13,Udayana Cricket Ground,1,0.1,Sweden,Indonesia,Imal Zuwak,A Mundra,F Banunaek,4,1,,1,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,0.2,Sweden,Indonesia,Imal Zuwak,A Mundra,F Banunaek,1,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,0.3,Sweden,Indonesia,A Mundra,Imal Zuwak,F Banunaek,0,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,0.4,Sweden,Indonesia,A Mundra,Imal Zuwak,F Banunaek,6,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,0.5,Sweden,Indonesia,A Mundra,Imal Zuwak,F Banunaek,0,0,,,,,,caught,A Mundra,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,0.6,Sweden,Indonesia,Awais Ahmad,Imal Zuwak,F Banunaek,0,0,,,,,,caught,Awais Ahmad,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,0.7,Sweden,Indonesia,YS Chauhan,Imal Zuwak,F Banunaek,4,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,1.1,Sweden,Indonesia,Imal Zuwak,YS Chauhan,Gaurav Tiwari,0,0,,,,,,bowled,Imal Zuwak,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,1.2,Sweden,Indonesia,W Boshoff,YS Chauhan,Gaurav Tiwari,0,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,1.3,Sweden,Indonesia,W Boshoff,YS Chauhan,Gaurav Tiwari,0,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,1.4,Sweden,Indonesia,W Boshoff,YS Chauhan,Gaurav Tiwari,0,0,,,,,,bowled,W Boshoff,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,1.5,Sweden,Indonesia,Zaid Ahmad,YS Chauhan,Gaurav Tiwari,0,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,1.6,Sweden,Indonesia,Zaid Ahmad,YS Chauhan,Gaurav Tiwari,0,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,2.1,Sweden,Indonesia,YS Chauhan,Zaid Ahmad,DJ Hawoe,0,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,2.2,Sweden,Indonesia,YS Chauhan,Zaid Ahmad,DJ Hawoe,1,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,2.3,Sweden,Indonesia,Zaid Ahmad,YS Chauhan,DJ Hawoe,4,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,2.4,Sweden,Indonesia,Zaid Ahmad,YS Chauhan,DJ Hawoe,4,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,2.5,Sweden,Indonesia,Zaid Ahmad,YS Chauhan,DJ Hawoe,0,1,1,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,2.6,Sweden,Indonesia,Zaid Ahmad,YS Chauhan,DJ Hawoe,2,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,2.7,Sweden,Indonesia,Zaid Ahmad,YS Chauhan,DJ Hawoe,0,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,3.1,Sweden,Indonesia,YS Chauhan,Zaid Ahmad,Gaurav Tiwari,0,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,3.2,Sweden,Indonesia,YS Chauhan,Zaid Ahmad,Gaurav Tiwari,4,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,3.3,Sweden,Indonesia,YS Chauhan,Zaid Ahmad,Gaurav Tiwari,0,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,3.4,Sweden,Indonesia,YS Chauhan,Zaid Ahmad,Gaurav Tiwari,4,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,3.5,Sweden,Indonesia,YS Chauhan,Zaid Ahmad,Gaurav Tiwari,0,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,3.6,Sweden,Indonesia,YS Chauhan,Zaid Ahmad,Gaurav Tiwari,4,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,4.1,Sweden,Indonesia,Zaid Ahmad,YS Chauhan,GD Arta,0,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,4.2,Sweden,Indonesia,Zaid Ahmad,YS Chauhan,GD Arta,1,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,4.3,Sweden,Indonesia,YS Chauhan,Zaid Ahmad,GD Arta,0,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,4.4,Sweden,Indonesia,YS Chauhan,Zaid Ahmad,GD Arta,1,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,4.5,Sweden,Indonesia,Zaid Ahmad,YS Chauhan,GD Arta,0,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,4.6,Sweden,Indonesia,Zaid Ahmad,YS Chauhan,GD Arta,1,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,5.1,Sweden,Indonesia,Zaid Ahmad,YS Chauhan,Gaurav Tiwari,1,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,5.2,Sweden,Indonesia,YS Chauhan,Zaid Ahmad,Gaurav Tiwari,1,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,5.3,Sweden,Indonesia,Zaid Ahmad,YS Chauhan,Gaurav Tiwari,0,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,5.4,Sweden,Indonesia,Zaid Ahmad,YS Chauhan,Gaurav Tiwari,0,0,,,,,,bowled,Zaid Ahmad,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,5.5,Sweden,Indonesia,A Dhabe,YS Chauhan,Gaurav Tiwari,1,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,5.6,Sweden,Indonesia,YS Chauhan,A Dhabe,Gaurav Tiwari,0,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,6.1,Sweden,Indonesia,A Dhabe,YS Chauhan,GD Arta,1,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,6.2,Sweden,Indonesia,YS Chauhan,A Dhabe,GD Arta,0,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,6.3,Sweden,Indonesia,YS Chauhan,A Dhabe,GD Arta,6,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,6.4,Sweden,Indonesia,YS Chauhan,A Dhabe,GD Arta,0,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,6.5,Sweden,Indonesia,YS Chauhan,A Dhabe,GD Arta,0,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,6.6,Sweden,Indonesia,YS Chauhan,A Dhabe,GD Arta,0,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,7.1,Sweden,Indonesia,A Dhabe,YS Chauhan,Gaurav Tiwari,4,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,7.2,Sweden,Indonesia,A Dhabe,YS Chauhan,Gaurav Tiwari,1,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,7.3,Sweden,Indonesia,YS Chauhan,A Dhabe,Gaurav Tiwari,1,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,7.4,Sweden,Indonesia,A Dhabe,YS Chauhan,Gaurav Tiwari,0,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,7.5,Sweden,Indonesia,A Dhabe,YS Chauhan,Gaurav Tiwari,1,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,7.6,Sweden,Indonesia,YS Chauhan,A Dhabe,Gaurav Tiwari,0,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,8.1,Sweden,Indonesia,A Dhabe,YS Chauhan,GD Arta,0,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,8.2,Sweden,Indonesia,A Dhabe,YS Chauhan,GD Arta,6,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,8.3,Sweden,Indonesia,A Dhabe,YS Chauhan,GD Arta,0,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,8.4,Sweden,Indonesia,A Dhabe,YS Chauhan,GD Arta,1,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,8.5,Sweden,Indonesia,YS Chauhan,A Dhabe,GD Arta,1,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,8.6,Sweden,Indonesia,A Dhabe,YS Chauhan,GD Arta,1,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,9.1,Sweden,Indonesia,A Dhabe,YS Chauhan,IK Gamantika,0,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,9.2,Sweden,Indonesia,A Dhabe,YS Chauhan,IK Gamantika,0,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,9.3,Sweden,Indonesia,A Dhabe,YS Chauhan,IK Gamantika,1,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,9.4,Sweden,Indonesia,YS Chauhan,A Dhabe,IK Gamantika,1,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,9.5,Sweden,Indonesia,A Dhabe,YS Chauhan,IK Gamantika,1,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,9.6,Sweden,Indonesia,YS Chauhan,A Dhabe,IK Gamantika,1,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,10.1,Sweden,Indonesia,YS Chauhan,A Dhabe,GD Arta,0,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,10.2,Sweden,Indonesia,YS Chauhan,A Dhabe,GD Arta,1,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,10.3,Sweden,Indonesia,A Dhabe,YS Chauhan,GD Arta,1,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,10.4,Sweden,Indonesia,YS Chauhan,A Dhabe,GD Arta,1,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,10.5,Sweden,Indonesia,A Dhabe,YS Chauhan,GD Arta,0,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,10.6,Sweden,Indonesia,A Dhabe,YS Chauhan,GD Arta,1,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,11.1,Sweden,Indonesia,A Dhabe,YS Chauhan,IK Gamantika,1,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,11.2,Sweden,Indonesia,YS Chauhan,A Dhabe,IK Gamantika,1,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,11.3,Sweden,Indonesia,A Dhabe,YS Chauhan,IK Gamantika,1,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,11.4,Sweden,Indonesia,YS Chauhan,A Dhabe,IK Gamantika,0,0,,,,,,caught,YS Chauhan,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,11.5,Sweden,Indonesia,Saeed Ahmed,A Dhabe,IK Gamantika,4,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,11.6,Sweden,Indonesia,Saeed Ahmed,A Dhabe,IK Gamantika,0,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,12.1,Sweden,Indonesia,A Dhabe,Saeed Ahmed,DJ Hawoe,0,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,12.2,Sweden,Indonesia,A Dhabe,Saeed Ahmed,DJ Hawoe,1,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,12.3,Sweden,Indonesia,Saeed Ahmed,A Dhabe,DJ Hawoe,0,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,12.4,Sweden,Indonesia,Saeed Ahmed,A Dhabe,DJ Hawoe,0,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,12.5,Sweden,Indonesia,Saeed Ahmed,A Dhabe,DJ Hawoe,1,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,12.6,Sweden,Indonesia,A Dhabe,Saeed Ahmed,DJ Hawoe,0,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,13.1,Sweden,Indonesia,Saeed Ahmed,A Dhabe,IK Gamantika,0,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,13.2,Sweden,Indonesia,Saeed Ahmed,A Dhabe,IK Gamantika,6,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,13.3,Sweden,Indonesia,Saeed Ahmed,A Dhabe,IK Gamantika,0,1,,,1,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,13.4,Sweden,Indonesia,A Dhabe,Saeed Ahmed,IK Gamantika,0,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,13.5,Sweden,Indonesia,A Dhabe,Saeed Ahmed,IK Gamantika,1,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,13.6,Sweden,Indonesia,Saeed Ahmed,A Dhabe,IK Gamantika,1,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,14.1,Sweden,Indonesia,Saeed Ahmed,A Dhabe,KN Chaddha,0,1,1,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,14.2,Sweden,Indonesia,Saeed Ahmed,A Dhabe,KN Chaddha,0,1,1,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,14.3,Sweden,Indonesia,Saeed Ahmed,A Dhabe,KN Chaddha,0,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,14.4,Sweden,Indonesia,Saeed Ahmed,A Dhabe,KN Chaddha,2,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,14.5,Sweden,Indonesia,Saeed Ahmed,A Dhabe,KN Chaddha,2,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,14.6,Sweden,Indonesia,Saeed Ahmed,A Dhabe,KN Chaddha,0,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,14.7,Sweden,Indonesia,Saeed Ahmed,A Dhabe,KN Chaddha,1,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,14.8,Sweden,Indonesia,A Dhabe,Saeed Ahmed,KN Chaddha,1,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,15.1,Sweden,Indonesia,A Dhabe,Saeed Ahmed,IK Gamantika,1,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,15.2,Sweden,Indonesia,Saeed Ahmed,A Dhabe,IK Gamantika,1,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,15.3,Sweden,Indonesia,A Dhabe,Saeed Ahmed,IK Gamantika,6,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,15.4,Sweden,Indonesia,A Dhabe,Saeed Ahmed,IK Gamantika,0,0,,,,,,caught,A Dhabe,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,15.5,Sweden,Indonesia,Zain Muzaffar,Saeed Ahmed,IK Gamantika,1,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,15.6,Sweden,Indonesia,Saeed Ahmed,Zain Muzaffar,IK Gamantika,1,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,16.1,Sweden,Indonesia,Saeed Ahmed,Zain Muzaffar,KN Chaddha,1,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,16.2,Sweden,Indonesia,Zain Muzaffar,Saeed Ahmed,KN Chaddha,1,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,16.3,Sweden,Indonesia,Saeed Ahmed,Zain Muzaffar,KN Chaddha,4,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,16.4,Sweden,Indonesia,Saeed Ahmed,Zain Muzaffar,KN Chaddha,0,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,16.5,Sweden,Indonesia,Saeed Ahmed,Zain Muzaffar,KN Chaddha,6,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,16.6,Sweden,Indonesia,Saeed Ahmed,Zain Muzaffar,KN Chaddha,1,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,17.1,Sweden,Indonesia,Saeed Ahmed,Zain Muzaffar,DJ Hawoe,1,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,17.2,Sweden,Indonesia,Zain Muzaffar,Saeed Ahmed,DJ Hawoe,1,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,17.3,Sweden,Indonesia,Saeed Ahmed,Zain Muzaffar,DJ Hawoe,6,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,17.4,Sweden,Indonesia,Saeed Ahmed,Zain Muzaffar,DJ Hawoe,0,0,,,,,,caught,Saeed Ahmed,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,17.5,Sweden,Indonesia,Zabiullah Zahid,Zain Muzaffar,DJ Hawoe,1,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,17.6,Sweden,Indonesia,Zain Muzaffar,Zabiullah Zahid,DJ Hawoe,1,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,18.1,Sweden,Indonesia,Zain Muzaffar,Zabiullah Zahid,F Banunaek,1,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,18.2,Sweden,Indonesia,Zabiullah Zahid,Zain Muzaffar,F Banunaek,1,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,18.3,Sweden,Indonesia,Zain Muzaffar,Zabiullah Zahid,F Banunaek,1,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,18.4,Sweden,Indonesia,Zabiullah Zahid,Zain Muzaffar,F Banunaek,1,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,18.5,Sweden,Indonesia,Zain Muzaffar,Zabiullah Zahid,F Banunaek,6,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,18.6,Sweden,Indonesia,Zain Muzaffar,Zabiullah Zahid,F Banunaek,1,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,19.1,Sweden,Indonesia,Zain Muzaffar,Zabiullah Zahid,DJ Hawoe,1,0,,,,,,,,,
1529794,2026,2026-04-13,Udayana Cricket Ground,1,19.2,Sweden,Indonesia,Zabiullah Zahid,Zain Muzaffar,DJ Hawoe,6,0,,,,,,,,,
