match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1534073,2026,2026-05-09,"National Stadium, Karachi",1,0.1,Zimbabwe,Pakistan,K Ndlovu,Kelly Ndiraya,Diana Baig,0,0,,,,,,,,,
1534073,2026,2026-05-09,"National Stadium, Karachi",1,0.2,Zimbabwe,Pakistan,K Ndlovu,Kelly Ndiraya,Diana Baig,4,0,,,,,,,,,
1534073,2026,2026-05-09,"National Stadium, Karachi",1,0.3,Zimbabwe,Pakistan,K Ndlovu,Kelly Ndiraya,Diana Baig,0,1,,,,1,,,,,
1534073,2026,2026-05-09,"National Stadium, Karachi",1,0.4,Zimbabwe,Pakistan,Kelly Ndiraya,K Ndlovu,Diana Baig,4,0,,,,,,,,,
1534073,2026,2026-05-09,"National Stadium, Karachi",1,0.5,Zimbabwe,Pakistan,Kelly Ndiraya,K Ndlovu,Diana Baig,4,0,,,,,,,,,
1534073,2026,2026-05-09,"National Stadium, Karachi",1,0.6,Zimbabwe,Pakistan,Kelly Ndiraya,K Ndlovu,Diana Baig,0,1,1,,,,,,,,
1534073,2026,2026-05-09,"National Stadium, Karachi",1,0.7,Zimbabwe,Pakistan,Kelly Ndiraya,K Ndlovu,Diana Baig,0,0,,,,,,,,,
1534073,2026,2026-05-09,"National Stadium, Karachi",1,1.1,Zimbabwe,Pakistan,K Ndlovu,Kelly Ndiraya,Tasmia Rubab,0,1,1,,,,,,,,
1534073,2026,2026-05-09,"National Stadium, Karachi",1,1.2,Zimbabwe,Pakistan,K Ndlovu,Kelly Ndiraya,Tasmia Rubab,0,0,,,,,,,,,
1534073,2026,2026-05-09,"National Stadium, Karachi",1,1.3,Zimbabwe,Pakistan,K Ndlovu,Kelly Ndiraya,Tasmia Rubab,0,0,,,,,,,,,
1534073,2026,2026-05-09,"National Stadium, Karachi",1,1.4,Zimbabwe,Pakistan,K Ndlovu,Kelly Ndiraya,Tasmia Rubab,1,0,,,,,,,,,
1534073,2026,2026-05-09,"National Stadium, Karachi",1,1.5,Zimbabwe,Pakistan,Kelly Ndiraya,K Ndlovu,Tasmia Rubab,0,0,,,,,,,,,
1534073,2026,2026-05-09,"National Stadium, Karachi",1,1.6,Zimbabwe,Pakistan,Kelly Ndiraya,K Ndlovu,Tasmia Rubab,0,0,,,,,,,,,
1534073,2026,2026-05-09,"National Stadium, Karachi",1,1.7,Zimbabwe,Pakistan,Kelly Ndiraya,K Ndlovu,Tasmia Rubab,0,0,,,,,,caught,Kelly Ndiraya,,
1534073,2026,2026-05-09,"National Stadium, Karachi",1,2.1,Zimbabwe,Pakistan,K Ndlovu,VM Mutungwindu,Diana Baig,0,0,,,,,,,,,
1534073,2026,2026-05-09,"National Stadium, Karachi",1,2.2,Zimbabwe,Pakistan,K Ndlovu,VM Mutungwindu,Diana Baig,0,0,,,,,,,,,
1534073,2026,2026-05-09,"National Stadium, Karachi",1,2.3,Zimbabwe,Pakistan,K Ndlovu,VM Mutungwindu,Diana Baig,4,0,,,,,,,,,
1534073,2026,2026-05-09,"National Stadium, Karachi",1,2.4,Zimbabwe,Pakistan,K Ndlovu,VM Mutungwindu,Diana Baig,0,0,,,,,,,,,
1534073,2026,2026-05-09,"National Stadium, Karachi",1,2.5,Zimbabwe,Pakistan,K Ndlovu,VM Mutungwindu,Diana Baig,0,0,,,,,,,,,
1534073,2026,2026-05-09,"National Stadium, Karachi",1,2.6,Zimbabwe,Pakistan,K Ndlovu,VM Mutungwindu,Diana Baig,0,0,,,,,,,,,
1534073,2026,2026-05-09,"National Stadium, Karachi",1,3.1,Zimbabwe,Pakistan,VM Mutungwindu,K Ndlovu,Tasmia Rubab,2,0,,,,,,,,,
1534073,2026,2026-05-09,"National Stadium, Karachi",1,3.2,Zimbabwe,Pakistan,VM Mutungwindu,K Ndlovu,Tasmia Rubab,0,0,,,,,,caught,VM Mutungwindu,,
1534073,2026,2026-05-09,"National Stadium, Karachi",1,3.3,Zimbabwe,Pakistan,B Biza,K Ndlovu,Tasmia Rubab,0,0,,,,,,,,,
1534073,2026,2026-05-09,"National Stadium, Karachi",1,3.4,Zimbabwe,Pakistan,B Biza,K Ndlovu,Tasmia Rubab,4,0,,,,,,,,,
1534073,2026,2026-05-09,"National Stadium, Karachi",1,3.5,Zimbabwe,Pakistan,B Biza,K Ndlovu,Tasmia Rubab,1,0,,,,,,,,,
1534073,2026,2026-05-09,"National Stadium, Karachi",1,3.6,Zimbabwe,Pakistan,K Ndlovu,B Biza,Tasmia Rubab,0,0,,,,,,,,,
1534073,2026,2026-05-09,"National Stadium, Karachi",1,4.1,Zimbabwe,Pakistan,B Biza,K Ndlovu,Diana Baig,0,0,,,,,,,,,
1534073,2026,2026-05-09,"National Stadium, Karachi",1,4.2,Zimbabwe,Pakistan,B Biza,K Ndlovu,Diana Baig,0,0,,,,,,,,,
